symbol,chunk,chunk_start_utc,chunk_end_utc,n_trades,baseline_total_r,managed_total_r,baseline_delta_r,win_pct,max_dd_r,avg_hold_h
BTCUSDT,2022Q1,2022-01-01T00:00:00+00:00,2022-04-01T00:00:00+00:00,22,-5.244149030477116,-0.5441490304771593,4.699999999999957,45.45454545454545,3.7326932241276096,1.772727272727273
BTCUSDT,2022Q2,2022-04-01T00:00:00+00:00,2022-07-01T00:00:00+00:00,19,16.129940444441754,7.129940444441732,-9.000000000000021,36.84210526315789,9.378417731129215,5.75
BTCUSDT,2022Q3,2022-07-01T00:00:00+00:00,2022-10-01T00:00:00+00:00,20,14.058869911169733,15.158869911169756,1.1000000000000227,50.0,5.661694517276359,2.0708333333333333
BTCUSDT,2022Q4,2022-10-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,22,12.28889553000981,-5.7111044699900955,-17.999999999999908,45.45454545454545,8.724127692124515,5.28030303030303
BTCUSDT,2023Q1,2023-01-01T00:00:00+00:00,2023-04-01T00:00:00+00:00,22,-5.910658669472169,-9.510658669472065,-3.5999999999998957,36.36363636363637,10.953078764608716,11.106060606060606
BTCUSDT,2023Q2,2023-04-01T00:00:00+00:00,2023-07-01T00:00:00+00:00,22,30.334612535529164,9.134612535529202,-21.19999999999996,59.09090909090909,3.6905303375202445,4.75
BTCUSDT,2023Q3,2023-07-01T00:00:00+00:00,2023-10-01T00:00:00+00:00,13,3.427803312718904,-3.7721966872811015,-7.2000000000000055,46.15384615384615,6.431828593606214,3.1217948717948714
BTCUSDT,2023Q4,2023-10-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,16,16.222146649218814,2.922146649218825,-13.29999999999999,62.5,5.048108370619278,5.166666666666667
BTCUSDT,2024Q1,2024-01-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,23,0.18043462837427793,-5.919565371625658,-6.099999999999936,39.130434782608695,8.197761666042487,9.105072463768117
BTCUSDT,2024Q2,2024-04-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,20,23.03513384458529,16.935133844585277,-6.100000000000012,55.00000000000001,3.4695295670629562,5.054166666666666
BTCUSDT,2024Q3,2024-07-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,23,18.687932033933148,21.587932033933132,2.8999999999999844,52.17391304347826,4.538363111378931,19.68478260869565
BTCUSDT,2024Q4,2024-10-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,21,13.038740864711826,24.23874086471193,11.200000000000102,61.904761904761905,3.1629798804578364,1.9722222222222223
BTCUSDT,2025Q1,2025-01-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,19,49.59023445580558,24.09023445580569,-25.49999999999989,73.68421052631578,2.409918577010693,4.614035087719299
BTCUSDT,2025Q2,2025-04-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,23,25.0320285776794,29.032028577679416,4.000000000000014,47.82608695652174,5.045097067546463,0.7427536231884058
BTCUSDT,2025Q3,2025-07-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,26,30.688203214711443,23.1882032147114,-7.500000000000043,57.692307692307686,3.3837621224398755,6.439102564102565
BTCUSDT,2025Q4,2025-10-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,11,-3.0106142795421817,5.98938572045788,9.000000000000062,54.54545454545454,3.16811007645114,69.11363636363636
BTCUSDT,2026Q1,2026-01-01T00:00:00+00:00,2026-03-01T00:05:00+00:00,4,4.848469128281565,1.2484691282815583,-3.6000000000000063,75.0,1.071534696174044,3.4583333333333335
LINKUSDT,2022Q1,2022-01-01T00:00:00+00:00,2022-04-01T00:00:00+00:00,28,10.474420237075858,4.374420237075857,-6.1000000000000005,53.57142857142857,11.538571257457994,2.505952380952381
LINKUSDT,2022Q2,2022-04-01T00:00:00+00:00,2022-07-01T00:00:00+00:00,21,13.807642667393981,21.40764266739399,7.6000000000000085,52.38095238095239,3.0941797165905593,1.5198412698412698
LINKUSDT,2022Q3,2022-07-01T00:00:00+00:00,2022-10-01T00:00:00+00:00,29,32.07845188756552,31.7784518875655,-0.300000000000022,65.51724137931035,4.135060608333191,6.094827586206898
LINKUSDT,2022Q4,2022-10-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,21,-3.6947281407310357,1.0052718592689591,4.699999999999995,47.61904761904761,4.849823796590192,3.1706349206349205
LINKUSDT,2023Q1,2023-01-01T00:00:00+00:00,2023-04-01T00:00:00+00:00,21,13.703029064609805,13.00302906460981,-0.699999999999994,61.904761904761905,2.0567578271028033,8.472222222222223
LINKUSDT,2023Q2,2023-04-01T00:00:00+00:00,2023-07-01T00:00:00+00:00,21,-4.041801355137099,-4.041801355137048,5.062616992290714e-14,47.61904761904761,6.749208951258414,5.408730158730159
LINKUSDT,2023Q3,2023-07-01T00:00:00+00:00,2023-10-01T00:00:00+00:00,27,-1.844395230099046,9.355604769900946,11.199999999999992,44.44444444444444,3.8944587670319173,6.540123456790123
LINKUSDT,2023Q4,2023-10-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,19,-11.362651470596003,1.6373485294040708,13.000000000000073,36.84210526315789,4.460650280891612,2.508771929824561
LINKUSDT,2024Q1,2024-01-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,1,-1.0021291056088935,0.7978708943911068,1.8000000000000003,100.0,0.0,278.5833333333333
LINKUSDT,2024Q2,2024-04-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,20,41.406201350589406,30.306201350589397,-11.100000000000009,65.0,3.555607012987025,9.795833333333333
LINKUSDT,2024Q3,2024-07-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,17,-1.1143748862024099,-4.714374886202377,-3.599999999999967,23.52941176470588,12.237311548763955,1.5098039215686276
LINKUSDT,2024Q4,2024-10-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,18,-9.969168727672852,1.9308312723271432,11.899999999999995,50.0,5.134959535760451,5.675925925925926
LINKUSDT,2025Q1,2025-01-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,27,25.14459516445427,24.44459516445427,-0.6999999999999993,40.74074074074074,8.956752694769136,2.9814814814814814
LINKUSDT,2025Q2,2025-04-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,15,19.99488964294132,9.194889642941307,-10.800000000000013,40.0,5.452311974131893,2.411111111111111
LINKUSDT,2025Q3,2025-07-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,19,15.59627340794523,13.096273407945203,-2.5000000000000266,42.10526315789473,3.7018428745278733,19.32017543859649
LINKUSDT,2025Q4,2025-10-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,3,-3.1873015755655727,-1.3873015755655724,1.8000000000000003,33.33333333333333,1.0764184782608677,1.388888888888889
LINKUSDT,2026Q1,2026-01-01T00:00:00+00:00,2026-03-01T00:05:00+00:00,5,12.712700505235315,12.012700505235319,-0.6999999999999957,60.0,1.0525226415094338,565.3333333333334
SOLUSDT,2022Q1,2022-01-01T00:00:00+00:00,2022-04-01T00:00:00+00:00,16,-7.737614597462559,1.2623854025374186,8.999999999999979,37.5,4.3774138638608795,4.098958333333333
SOLUSDT,2022Q2,2022-04-01T00:00:00+00:00,2022-07-01T00:00:00+00:00,17,18.191331028136485,17.491331028136493,-0.6999999999999922,52.94117647058824,3.036196155085973,23.06862745098039
SOLUSDT,2022Q3,2022-07-01T00:00:00+00:00,2022-10-01T00:00:00+00:00,25,9.249925723684306,16.449925723684323,7.200000000000017,32.0,8.412235727078395,7.843333333333334
SOLUSDT,2022Q4,2022-10-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,22,22.190632400159313,16.790632400159307,-5.400000000000006,45.45454545454545,5.805614863212734,23.424242424242422
SOLUSDT,2023Q1,2023-01-01T00:00:00+00:00,2023-04-01T00:00:00+00:00,20,23.88612293022662,20.686122930226617,-3.200000000000003,70.0,2.1516904006046857,7.479166666666667
SOLUSDT,2023Q2,2023-04-01T00:00:00+00:00,2023-07-01T00:00:00+00:00,19,-10.759836373707026,5.4401636262929784,16.200000000000003,52.63157894736842,2.558360481144547,21.17982456140351
SOLUSDT,2023Q3,2023-07-01T00:00:00+00:00,2023-10-01T00:00:00+00:00,26,18.004989402174704,22.704989402174675,4.699999999999971,50.0,4.155121161487465,18.727564102564102
SOLUSDT,2023Q4,2023-10-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,20,-2.965333880357729,7.134666119642296,10.100000000000026,65.0,3.353503272312791,3.425
SOLUSDT,2024Q1,2024-01-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,25,18.352482506084673,28.45248250608467,10.099999999999998,64.0,6.581488839205118,8.653333333333334
SOLUSDT,2024Q2,2024-04-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,3,-3.0755453229297576,-1.2755453229297578,1.7999999999999998,33.33333333333333,1.0048444708937456,261.5
SOLUSDT,2024Q3,2024-07-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,12,23.241874273155993,30.14187427315597,6.899999999999977,66.66666666666666,1.1794424892703823,13.0625
SOLUSDT,2024Q4,2024-10-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,15,1.400983558556262,13.300983558556252,11.89999999999999,66.66666666666666,3.2566622265879333,16.02777777777778
SOLUSDT,2025Q1,2025-01-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,19,34.08504933512485,26.185049335124845,-7.900000000000006,57.89473684210527,3.6893477362225404,11.232456140350877
SOLUSDT,2025Q2,2025-04-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,20,-20.697005087452375,-1.5970050874523305,19.100000000000044,40.0,5.523022062250766,7.4125
SOLUSDT,2025Q3,2025-07-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,20,5.74106944174783,2.5410694417478004,-3.2000000000000295,40.0,5.141357878931754,1.675
SOLUSDT,2025Q4,2025-10-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,20,41.76597323429196,21.265973234291906,-20.500000000000057,85.0,1.3459663630054595,5.729166666666667
SOLUSDT,2026Q1,2026-01-01T00:00:00+00:00,2026-03-01T00:05:00+00:00,16,28.381809650443905,21.581809650443923,-6.799999999999983,50.0,3.1120788800057664,4.364583333333333
XRPUSDT,2022Q1,2022-01-01T00:00:00+00:00,2022-04-01T00:00:00+00:00,16,18.40112073542563,14.801120735425647,-3.599999999999982,62.5,2.130695165987192,5.390625
XRPUSDT,2022Q2,2022-04-01T00:00:00+00:00,2022-07-01T00:00:00+00:00,22,-4.921698603424444,-8.521698603424458,-3.600000000000014,36.36363636363637,8.443205023027966,2.178030303030303
XRPUSDT,2022Q3,2022-07-01T00:00:00+00:00,2022-10-01T00:00:00+00:00,21,22.80412627312037,8.804126273120367,-14.000000000000004,57.14285714285714,3.197045020325203,11.063492063492065
XRPUSDT,2022Q4,2022-10-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,10,7.684520175274645,9.484520175274623,1.7999999999999785,70.0,2.039997274633124,21.516666666666666
XRPUSDT,2023Q1,2023-01-01T00:00:00+00:00,2023-04-01T00:00:00+00:00,5,3.9263623547704287,0.3263623547704291,-3.5999999999999996,60.0,1.2526289167950666,288.5833333333333
XRPUSDT,2023Q2,2023-04-01T00:00:00+00:00,2023-07-01T00:00:00+00:00,15,38.27112960355009,23.17112960355009,-15.099999999999998,73.33333333333333,3.2530924002100905,16.855555555555558
XRPUSDT,2023Q3,2023-07-01T00:00:00+00:00,2023-10-01T00:00:00+00:00,8,9.918482543156111,-0.8815174568438902,-10.8,50.0,2.2491290920211635,8.447916666666666
XRPUSDT,2023Q4,2023-10-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,13,-4.491797866688973,12.808202133311013,17.299999999999986,92.3076923076923,1.0595645161290324,6.923076923076923
XRPUSDT,2024Q1,2024-01-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,1,-1.0018132075471697,0.7981867924528296,1.7999999999999994,100.0,0.0,1702.9166666666667
XRPUSDT,2024Q2,2024-04-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,8,26.407166261258347,18.5071662612584,-7.899999999999945,62.5,1.1778999999999975,8.052083333333334
XRPUSDT,2024Q3,2024-07-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,13,22.4561676325893,8.056167632589302,-14.399999999999997,61.53846153846154,2.2952521251216798,57.35897435897436
XRPUSDT,2024Q4,2024-10-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,16,28.41884485431401,20.518844854313986,-7.9000000000000234,62.5,2.6050754026642835,3.0208333333333335
XRPUSDT,2025Q1,2025-01-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,18,-10.182294085511764,-0.08229408551173245,10.100000000000032,44.44444444444444,5.531068781402981,3.875
XRPUSDT,2025Q2,2025-04-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,16,12.255733145848083,12.65573314584807,0.39999999999998614,43.75,3.1387114226756774,4.447916666666667
XRPUSDT,2025Q3,2025-07-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,19,23.08257908974566,34.28257908974566,11.2,52.63157894736842,4.407787718609072,2.4780701754385963
XRPUSDT,2025Q4,2025-10-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,16,37.08220404851534,19.082204048515358,-17.99999999999998,50.0,3.814554439510065,18.703125
XRPUSDT,2026Q1,2026-01-01T00:00:00+00:00,2026-03-01T00:05:00+00:00,12,14.418240995473784,13.718240995473774,-0.70000000000001,33.33333333333333,6.267846120853155,17.76388888888889
DOGEUSDT,2022Q1,2022-01-01T00:00:00+00:00,2022-04-01T00:00:00+00:00,18,8.357812951616834,6.957812951616827,-1.4000000000000075,50.0,6.243474379625059,3.7361111111111116
DOGEUSDT,2022Q2,2022-04-01T00:00:00+00:00,2022-07-01T00:00:00+00:00,15,11.702457495588078,3.8024574955880897,-7.899999999999988,53.333333333333336,4.277733171531127,5.977777777777778
DOGEUSDT,2022Q3,2022-07-01T00:00:00+00:00,2022-10-01T00:00:00+00:00,21,40.71283842239612,32.81283842239609,-7.900000000000027,76.19047619047619,2.036253116681454,8.412698412698413
DOGEUSDT,2022Q4,2022-10-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,5,-5.125359938115917,-1.5253599381159169,3.6,40.0,2.0677981512605044,19.883333333333333
DOGEUSDT,2024Q1,2024-01-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,9,-0.1272932589017992,1.6727067410981988,1.799999999999998,66.66666666666666,1.036210759493671,4.490740740740741
DOGEUSDT,2024Q2,2024-04-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,13,-4.2737089010367715,9.426291098963254,13.700000000000026,46.15384615384615,6.075952334912147,41.03205128205128
DOGEUSDT,2024Q3,2024-07-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,22,-4.536454348840703,1.9635456511592595,6.499999999999963,50.0,6.097887584072426,21.431818181818183
DOGEUSDT,2024Q4,2024-10-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,11,-2.171490164906552,-0.3714901649065563,1.7999999999999956,54.54545454545454,2.0203454274050126,4.856060606060606
DOGEUSDT,2025Q1,2025-01-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,15,29.139149227346472,9.339149227346509,-19.79999999999996,40.0,6.409306810990467,4.2
DOGEUSDT,2025Q2,2025-04-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,14,12.289685733118214,13.389685733118222,1.1000000000000085,35.714285714285715,3.568969697743345,12.077380952380953
DOGEUSDT,2025Q3,2025-07-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,22,-5.838985697480956,4.961014302519041,10.799999999999997,36.36363636363637,5.432291198470853,5.617424242424241
DOGEUSDT,2025Q4,2025-10-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,3,-3.194958489718953,-3.194958489718953,0.0,0.0,2.114129918290381,0.08333333333333333
DOGEUSDT,2026Q1,2026-01-01T00:00:00+00:00,2026-03-01T00:05:00+00:00,6,2.795690226625317,2.0956902266253135,-0.7000000000000037,33.33333333333333,2.3801618646870235,480.5555555555556
